index,Disease,Disease Code,State,Year,Gender,Age,Age Code,STD Cases,Population,Rate per 100K
287,Chlamydia,274.0,Alaska,2014.0,Male,40+ years,40+,141.0,156796.0,89.93
288,Chlamydia,274.0,Arizona,1996.0,Male,0-14 years,0-14,19.0,523461.0,3.63
289,Chlamydia,274.0,Arizona,1996.0,Male,15-19 years,15-19,516.0,165283.0,312.19
290,Chlamydia,274.0,Arizona,1996.0,Male,20-24 years,20-24,738.0,164139.0,449.62
291,Chlamydia,274.0,Arizona,1996.0,Male,25-29 years,25-29,390.0,182395.0,213.82
292,Chlamydia,274.0,Arizona,1996.0,Male,30-34 years,30-34,185.0,193790.0,95.46
293,Chlamydia,274.0,Arizona,1996.0,Male,35-39 years,35-39,107.0,188255.0,56.84
294,Chlamydia,274.0,Arizona,1996.0,Male,40+ years,40+,102.0,862735.0,11.82
295,Chlamydia,274.0,Arizona,1997.0,Male,0-14 years,0-14,26.0,530746.0,4.9
296,Chlamydia,274.0,Arizona,1997.0,Male,15-19 years,15-19,551.0,172731.0,318.99
297,Chlamydia,274.0,Arizona,1997.0,Male,20-24 years,20-24,766.0,170636.0,448.91
298,Chlamydia,274.0,Arizona,1997.0,Male,25-29 years,25-29,398.0,188648.0,210.97
299,Chlamydia,274.0,Arizona,1997.0,Male,30-34 years,30-34,215.0,193672.0,111.01
300,Chlamydia,274.0,Arizona,1997.0,Male,35-39 years,35-39,106.0,194774.0,54.42
301,Chlamydia,274.0,Arizona,1997.0,Male,40+ years,40+,122.0,906196.0,13.46
302,Chlamydia,274.0,Arizona,1998.0,Male,0-14 years,0-14,26.0,552243.0,4.71
303,Chlamydia,274.0,Arizona,1998.0,Male,15-19 years,15-19,686.0,180618.0,379.81
304,Chlamydia,274.0,Arizona,1998.0,Male,20-24 years,20-24,801.0,176713.0,453.28
305,Chlamydia,274.0,Arizona,1998.0,Male,25-29 years,25-29,447.0,191134.0,233.87
306,Chlamydia,274.0,Arizona,1998.0,Male,30-34 years,30-34,214.0,190931.0,112.08
307,Chlamydia,274.0,Arizona,1998.0,Male,35-39 years,35-39,165.0,197762.0,83.43
308,Chlamydia,274.0,Arizona,1998.0,Male,40+ years,40+,116.0,943353.0,12.3
309,Chlamydia,274.0,Arizona,1999.0,Male,0-14 years,0-14,33.0,573729.0,5.75
310,Chlamydia,274.0,Arizona,1999.0,Male,15-19 years,15-19,699.0,186468.0,374.86
311,Chlamydia,274.0,Arizona,1999.0,Male,20-24 years,20-24,907.0,184588.0,491.37
312,Chlamydia,274.0,Arizona,1999.0,Male,25-29 years,25-29,486.0,193387.0,251.31
313,Chlamydia,274.0,Arizona,1999.0,Male,30-34 years,30-34,216.0,190370.0,113.46
314,Chlamydia,274.0,Arizona,1999.0,Male,35-39 years,35-39,124.0,199784.0,62.07
315,Chlamydia,274.0,Arizona,1999.0,Male,40+ years,40+,131.0,977198.0,13.41
316,Chlamydia,274.0,Arizona,2000.0,Male,0-14 years,0-14,31.0,612113.0,5.06
317,Chlamydia,274.0,Arizona,2000.0,Male,15-19 years,15-19,581.0,192286.0,302.15
318,Chlamydia,274.0,Arizona,2000.0,Male,20-24 years,20-24,924.0,190810.0,484.25
319,Chlamydia,274.0,Arizona,2000.0,Male,25-29 years,25-29,505.0,193040.0,261.6
320,Chlamydia,274.0,Arizona,2000.0,Male,30-34 years,30-34,259.0,191102.0,135.53
321,Chlamydia,274.0,Arizona,2000.0,Male,35-39 years,35-39,155.0,197053.0,78.66
322,Chlamydia,274.0,Arizona,2000.0,Male,40+ years,40+,132.0,1003548.0,13.15
323,Chlamydia,274.0,Arizona,2001.0,Male,0-14 years,0-14,47.0,620120.0,7.58
324,Chlamydia,274.0,Arizona,2001.0,Male,15-19 years,15-19,738.0,193410.0,381.57
325,Chlamydia,274.0,Arizona,2001.0,Male,20-24 years,20-24,1139.0,197951.0,575.39
326,Chlamydia,274.0,Arizona,2001.0,Male,25-29 years,25-29,626.0,196279.0,318.93
327,Chlamydia,274.0,Arizona,2001.0,Male,30-34 years,30-34,305.0,198925.0,153.32
328,Chlamydia,274.0,Arizona,2001.0,Male,35-39 years,35-39,159.0,198689.0,80.02
329,Chlamydia,274.0,Arizona,2001.0,Male,40+ years,40+,138.0,1044725.0,13.21
330,Chlamydia,274.0,Arizona,2002.0,Male,0-14 years,0-14,37.0,636272.0,5.82
331,Chlamydia,274.0,Arizona,2002.0,Male,15-19 years,15-19,785.0,197443.0,397.58
332,Chlamydia,274.0,Arizona,2002.0,Male,20-24 years,20-24,1186.0,204341.0,580.4
333,Chlamydia,274.0,Arizona,2002.0,Male,25-29 years,25-29,628.0,200324.0,313.49
334,Chlamydia,274.0,Arizona,2002.0,Male,30-34 years,30-34,320.0,205659.0,155.6
335,Chlamydia,274.0,Arizona,2002.0,Male,35-39 years,35-39,168.0,198578.0,84.6
336,Chlamydia,274.0,Arizona,2002.0,Male,40+ years,40+,179.0,1083239.0,16.52
337,Chlamydia,274.0,Arizona,2003.0,Male,0-14 years,0-14,33.0,655150.0,5.04
338,Chlamydia,274.0,Arizona,2003.0,Male,15-19 years,15-19,711.0,200447.0,354.71
339,Chlamydia,274.0,Arizona,2003.0,Male,20-24 years,20-24,1022.0,210017.0,486.63
340,Chlamydia,274.0,Arizona,2003.0,Male,25-29 years,25-29,494.0,209445.0,235.86
341,Chlamydia,274.0,Arizona,2003.0,Male,30-34 years,30-34,239.0,211342.0,113.09
342,Chlamydia,274.0,Arizona,2003.0,Male,35-39 years,35-39,137.0,198353.0,69.07
343,Chlamydia,274.0,Arizona,2003.0,Male,40+ years,40+,136.0,1106753.0,12.29
344,Chlamydia,274.0,Arizona,2004.0,Male,0-14 years,0-14,38.0,666103.0,5.7
345,Chlamydia,274.0,Arizona,2004.0,Male,15-19 years,15-19,963.0,206355.0,466.67
346,Chlamydia,274.0,Arizona,2004.0,Male,20-24 years,20-24,1408.0,215637.0,652.95
347,Chlamydia,274.0,Arizona,2004.0,Male,25-29 years,25-29,720.0,218615.0,329.35
348,Chlamydia,274.0,Arizona,2004.0,Male,30-34 years,30-34,385.0,216754.0,177.62
349,Chlamydia,274.0,Arizona,2004.0,Male,35-39 years,35-39,173.0,201880.0,85.69
350,Chlamydia,274.0,Arizona,2004.0,Male,40+ years,40+,197.0,1148319.0,17.16
351,Chlamydia,274.0,Arizona,2005.0,Male,0-14 years,0-14,53.0,677094.0,7.83
352,Chlamydia,274.0,Arizona,2005.0,Male,15-19 years,15-19,1142.0,214438.0,532.55
353,Chlamydia,274.0,Arizona,2005.0,Male,20-24 years,20-24,1771.0,220672.0,802.55
354,Chlamydia,274.0,Arizona,2005.0,Male,25-29 years,25-29,1019.0,229042.0,444.9
355,Chlamydia,274.0,Arizona,2005.0,Male,30-34 years,30-34,515.0,221271.0,232.75
356,Chlamydia,274.0,Arizona,2005.0,Male,35-39 years,35-39,270.0,209672.0,128.77
357,Chlamydia,274.0,Arizona,2005.0,Male,40+ years,40+,288.0,1200885.0,23.98
358,Chlamydia,274.0,Arizona,2006.0,Male,0-14 years,0-14,36.0,696043.0,5.17
359,Chlamydia,274.0,Arizona,2006.0,Male,15-19 years,15-19,1269.0,220506.0,575.5
360,Chlamydia,274.0,Arizona,2006.0,Male,20-24 years,20-24,1957.0,225613.0,867.41
361,Chlamydia,274.0,Arizona,2006.0,Male,25-29 years,25-29,1199.0,246323.0,486.76
362,Chlamydia,274.0,Arizona,2006.0,Male,30-34 years,30-34,513.0,223402.0,229.63
363,Chlamydia,274.0,Arizona,2006.0,Male,35-39 years,35-39,279.0,218563.0,127.65
364,Chlamydia,274.0,Arizona,2006.0,Male,40+ years,40+,335.0,1255305.0,26.69
365,Chlamydia,274.0,Arizona,2007.0,Male,0-14 years,0-14,46.0,714074.0,6.44
366,Chlamydia,274.0,Arizona,2007.0,Male,15-19 years,15-19,1477.0,225557.0,654.82
367,Chlamydia,274.0,Arizona,2007.0,Male,20-24 years,20-24,2129.0,226577.0,939.64
368,Chlamydia,274.0,Arizona,2007.0,Male,25-29 years,25-29,1224.0,252522.0,484.71
369,Chlamydia,274.0,Arizona,2007.0,Male,30-34 years,30-34,534.0,227206.0,235.03
370,Chlamydia,274.0,Arizona,2007.0,Male,35-39 years,35-39,295.0,225111.0,131.05
371,Chlamydia,274.0,Arizona,2007.0,Male,40+ years,40+,350.0,1302097.0,26.88
372,Chlamydia,274.0,Arizona,2008.0,Male,0-14 years,0-14,63.0,732341.0,8.6
373,Chlamydia,274.0,Arizona,2008.0,Male,15-19 years,15-19,1578.0,230027.0,686.01
374,Chlamydia,274.0,Arizona,2008.0,Male,20-24 years,20-24,2234.0,227951.0,980.03
375,Chlamydia,274.0,Arizona,2008.0,Male,25-29 years,25-29,1264.0,257204.0,491.44
376,Chlamydia,274.0,Arizona,2008.0,Male,30-34 years,30-34,578.0,232475.0,248.63
377,Chlamydia,274.0,Arizona,2008.0,Male,35-39 years,35-39,325.0,229823.0,141.41
378,Chlamydia,274.0,Arizona,2008.0,Male,40+ years,40+,359.0,1346870.0,26.65
379,Chlamydia,274.0,Arizona,2009.0,Male,0-14 years,0-14,39.0,745443.0,5.23
380,Chlamydia,274.0,Arizona,2009.0,Male,15-19 years,15-19,1614.0,230875.0,699.08
381,Chlamydia,274.0,Arizona,2009.0,Male,20-24 years,20-24,2441.0,229988.0,1061.36
382,Chlamydia,274.0,Arizona,2009.0,Male,25-29 years,25-29,1412.0,259873.0,543.34
383,Chlamydia,274.0,Arizona,2009.0,Male,30-34 years,30-34,665.0,242786.0,273.9
384,Chlamydia,274.0,Arizona,2009.0,Male,35-39 years,35-39,332.0,231696.0,143.29
385,Chlamydia,274.0,Arizona,2009.0,Male,40+ years,40+,401.0,1366180.0,29.35
386,Chlamydia,274.0,Arizona,2010.0,Male,0-14 years,0-14,49.0,692803.0,7.07
387,Chlamydia,274.0,Arizona,2010.0,Male,15-19 years,15-19,1623.0,237280.0,684.0
388,Chlamydia,274.0,Arizona,2010.0,Male,20-24 years,20-24,2718.0,229562.0,1183.99
389,Chlamydia,274.0,Arizona,2010.0,Male,25-29 years,25-29,1411.0,225608.0,625.42
390,Chlamydia,274.0,Arizona,2010.0,Male,30-34 years,30-34,741.0,212223.0,349.16
391,Chlamydia,274.0,Arizona,2010.0,Male,35-39 years,35-39,378.0,210224.0,179.81
392,Chlamydia,274.0,Arizona,2010.0,Male,40+ years,40+,411.0,1368123.0,30.04
393,Chlamydia,274.0,Arizona,2011.0,Male,0-14 years,0-14,36.0,691516.0,5.21
394,Chlamydia,274.0,Arizona,2011.0,Male,15-19 years,15-19,1772.0,232498.0,762.16
395,Chlamydia,274.0,Arizona,2011.0,Male,20-24 years,20-24,2968.0,240563.0,1233.77
396,Chlamydia,274.0,Arizona,2011.0,Male,25-29 years,25-29,1562.0,229085.0,681.84
397,Chlamydia,274.0,Arizona,2011.0,Male,30-34 years,30-34,802.0,217891.0,368.07
398,Chlamydia,274.0,Arizona,2011.0,Male,35-39 years,35-39,412.0,205346.0,200.64
399,Chlamydia,274.0,Arizona,2011.0,Male,40+ years,40+,500.0,1406972.0,35.54
400,Chlamydia,274.0,Arizona,2012.0,Male,0-14 years,0-14,32.0,689437.0,4.64
401,Chlamydia,274.0,Arizona,2012.0,Male,15-19 years,15-19,1732.0,230837.0,750.31
402,Chlamydia,274.0,Arizona,2012.0,Male,20-24 years,20-24,3102.0,245965.0,1261.16
403,Chlamydia,274.0,Arizona,2012.0,Male,25-29 years,25-29,1630.0,229751.0,709.46
404,Chlamydia,274.0,Arizona,2012.0,Male,30-34 years,30-34,800.0,221385.0,361.36
405,Chlamydia,274.0,Arizona,2012.0,Male,35-39 years,35-39,441.0,205084.0,215.03
406,Chlamydia,274.0,Arizona,2012.0,Male,40+ years,40+,617.0,1436024.0,42.97
407,Chlamydia,274.0,Arizona,2013.0,Male,0-14 years,0-14,35.0,687044.0,5.09
408,Chlamydia,274.0,Arizona,2013.0,Male,15-19 years,15-19,1603.0,232106.0,690.63
409,Chlamydia,274.0,Arizona,2013.0,Male,20-24 years,20-24,3209.0,250911.0,1278.94
410,Chlamydia,274.0,Arizona,2013.0,Male,25-29 years,25-29,1730.0,229533.0,753.7
411,Chlamydia,274.0,Arizona,2013.0,Male,30-34 years,30-34,963.0,225293.0,427.44
412,Chlamydia,274.0,Arizona,2013.0,Male,35-39 years,35-39,429.0,206608.0,207.64
413,Chlamydia,274.0,Arizona,2013.0,Male,40+ years,40+,641.0,1463624.0,43.8
414,Chlamydia,274.0,Arizona,2014.0,Male,0-14 years,0-14,32.0,687044.0,4.66
415,Chlamydia,274.0,Arizona,2014.0,Male,15-19 years,15-19,1647.0,232106.0,709.59
416,Chlamydia,274.0,Arizona,2014.0,Male,20-24 years,20-24,3517.0,250911.0,1401.69
417,Chlamydia,274.0,Arizona,2014.0,Male,25-29 years,25-29,2069.0,229533.0,901.39
418,Chlamydia,274.0,Arizona,2014.0,Male,30-34 years,30-34,1069.0,225293.0,474.49
419,Chlamydia,274.0,Arizona,2014.0,Male,35-39 years,35-39,531.0,206608.0,257.01
420,Chlamydia,274.0,Arizona,2014.0,Male,40+ years,40+,785.0,1463624.0,53.63
421,Chlamydia,274.0,Arkansas,1996.0,Male,0-14 years,0-14,8.0,285807.0,2.8
422,Chlamydia,274.0,Arkansas,1996.0,Male,15-19 years,15-19,46.0,101112.0,45.49
423,Chlamydia,274.0,Arkansas,1996.0,Male,20-24 years,20-24,48.0,88383.0,54.31
424,Chlamydia,274.0,Arkansas,1996.0,Male,25-29 years,25-29,18.0,83923.0,21.45
425,Chlamydia,274.0,Arkansas,1996.0,Male,30-34 years,30-34,16.0,91818.0,17.43
426,Chlamydia,274.0,Arkansas,1996.0,Male,35-39 years,35-39,6.0,95861.0,6.26
427,Chlamydia,274.0,Arkansas,1996.0,Male,40+ years,40+,10.0,501502.0,1.99
428,Chlamydia,274.0,Arkansas,1996.0,Male,Unknown,99,25.0,,
429,Chlamydia,274.0,Arkansas,1997.0,Male,0-14 years,0-14,12.0,286248.0,4.19
430,Chlamydia,274.0,Arkansas,1997.0,Male,15-19 years,15-19,36.0,102168.0,35.24
431,Chlamydia,274.0,Arkansas,1997.0,Male,20-24 years,20-24,54.0,88949.0,60.71
432,Chlamydia,274.0,Arkansas,1997.0,Male,25-29 years,25-29,23.0,86025.0,26.74
433,Chlamydia,274.0,Arkansas,1997.0,Male,30-34 years,30-34,13.0,90022.0,14.44
434,Chlamydia,274.0,Arkansas,1997.0,Male,35-39 years,35-39,9.0,96909.0,9.29
435,Chlamydia,274.0,Arkansas,1997.0,Male,40+ years,40+,7.0,513615.0,1.36
436,Chlamydia,274.0,Arkansas,1998.0,Male,0-14 years,0-14,7.0,288239.0,2.43
437,Chlamydia,274.0,Arkansas,1998.0,Male,15-19 years,15-19,74.0,103032.0,71.82
438,Chlamydia,274.0,Arkansas,1998.0,Male,20-24 years,20-24,106.0,89645.0,118.24
439,Chlamydia,274.0,Arkansas,1998.0,Male,25-29 years,25-29,45.0,87477.0,51.44
440,Chlamydia,274.0,Arkansas,1998.0,Male,30-34 years,30-34,16.0,87967.0,18.19
441,Chlamydia,274.0,Arkansas,1998.0,Male,35-39 years,35-39,9.0,97811.0,9.2
442,Chlamydia,274.0,Arkansas,1998.0,Male,40+ years,40+,6.0,523698.0,1.15
443,Chlamydia,274.0,Arkansas,1998.0,Male,Unknown,99,4.0,,
444,Chlamydia,274.0,Arkansas,1999.0,Male,0-14 years,0-14,10.0,288244.0,3.47
445,Chlamydia,274.0,Arkansas,1999.0,Male,15-19 years,15-19,380.0,102853.0,369.46
446,Chlamydia,274.0,Arkansas,1999.0,Male,20-24 years,20-24,511.0,90577.0,564.16
447,Chlamydia,274.0,Arkansas,1999.0,Male,25-29 years,25-29,191.0,88654.0,215.44
448,Chlamydia,274.0,Arkansas,1999.0,Male,30-34 years,30-34,76.0,87395.0,86.96
449,Chlamydia,274.0,Arkansas,1999.0,Male,35-39 years,35-39,33.0,98967.0,33.34
450,Chlamydia,274.0,Arkansas,1999.0,Male,40+ years,40+,43.0,535725.0,8.03
451,Chlamydia,274.0,Arkansas,1999.0,Male,Unknown,99,3.0,,
452,Chlamydia,274.0,Arkansas,2000.0,Male,0-14 years,0-14,14.0,288051.0,4.86
453,Chlamydia,274.0,Arkansas,2000.0,Male,15-19 years,15-19,379.0,101828.0,372.2
454,Chlamydia,274.0,Arkansas,2000.0,Male,20-24 years,20-24,483.0,92668.0,521.22
455,Chlamydia,274.0,Arkansas,2000.0,Male,25-29 years,25-29,180.0,88575.0,203.22
456,Chlamydia,274.0,Arkansas,2000.0,Male,30-34 years,30-34,74.0,88595.0,83.53
457,Chlamydia,274.0,Arkansas,2000.0,Male,35-39 years,35-39,27.0,98820.0,27.32
458,Chlamydia,274.0,Arkansas,2000.0,Male,40+ years,40+,37.0,549005.0,6.74
459,Chlamydia,274.0,Arkansas,2000.0,Male,Unknown,99,10.0,,
460,Chlamydia,274.0,Arkansas,2001.0,Male,0-14 years,0-14,13.0,288220.0,4.51
461,Chlamydia,274.0,Arkansas,2001.0,Male,15-19 years,15-19,373.0,101071.0,369.05
462,Chlamydia,274.0,Arkansas,2001.0,Male,20-24 years,20-24,591.0,95375.0,619.66
463,Chlamydia,274.0,Arkansas,2001.0,Male,25-29 years,25-29,200.0,87513.0,228.54
464,Chlamydia,274.0,Arkansas,2001.0,Male,30-34 years,30-34,70.0,89488.0,78.22
465,Chlamydia,274.0,Arkansas,2001.0,Male,35-39 years,35-39,44.0,96955.0,45.38
466,Chlamydia,274.0,Arkansas,2001.0,Male,40+ years,40+,29.0,557624.0,5.2
467,Chlamydia,274.0,Arkansas,2001.0,Male,Unknown,99,5.0,,
468,Chlamydia,274.0,Arkansas,2002.0,Male,0-14 years,0-14,11.0,287217.0,3.83
469,Chlamydia,274.0,Arkansas,2002.0,Male,15-19 years,15-19,444.0,100576.0,441.46
470,Chlamydia,274.0,Arkansas,2002.0,Male,20-24 years,20-24,611.0,97851.0,624.42
471,Chlamydia,274.0,Arkansas,2002.0,Male,25-29 years,25-29,229.0,87625.0,261.34
472,Chlamydia,274.0,Arkansas,2002.0,Male,30-34 years,30-34,102.0,90788.0,112.35
473,Chlamydia,274.0,Arkansas,2002.0,Male,35-39 years,35-39,50.0,94536.0,52.89
474,Chlamydia,274.0,Arkansas,2002.0,Male,40+ years,40+,35.0,565973.0,6.18
475,Chlamydia,274.0,Arkansas,2002.0,Male,Unknown,99,4.0,,
476,Chlamydia,274.0,Arkansas,2003.0,Male,0-14 years,0-14,13.0,289173.0,4.5
477,Chlamydia,274.0,Arkansas,2003.0,Male,15-19 years,15-19,433.0,100655.0,430.18
478,Chlamydia,274.0,Arkansas,2003.0,Male,20-24 years,20-24,629.0,100766.0,624.22
479,Chlamydia,274.0,Arkansas,2003.0,Male,25-29 years,25-29,263.0,88532.0,297.07
480,Chlamydia,274.0,Arkansas,2003.0,Male,30-34 years,30-34,103.0,90157.0,114.25
481,Chlamydia,274.0,Arkansas,2003.0,Male,35-39 years,35-39,56.0,91639.0,61.11
482,Chlamydia,274.0,Arkansas,2003.0,Male,40+ years,40+,65.0,572955.0,11.34
483,Chlamydia,274.0,Arkansas,2003.0,Male,Unknown,99,5.0,,
484,Chlamydia,274.0,Arkansas,2004.0,Male,0-14 years,0-14,16.0,286300.0,5.59
485,Chlamydia,274.0,Arkansas,2004.0,Male,15-19 years,15-19,427.0,100540.0,424.71
486,Chlamydia,274.0,Arkansas,2004.0,Male,20-24 years,20-24,660.0,102915.0,641.31
487,Chlamydia,274.0,Arkansas,2004.0,Male,25-29 years,25-29,267.0,91020.0,293.34
488,Chlamydia,274.0,Arkansas,2004.0,Male,30-34 years,30-34,122.0,90882.0,134.24
489,Chlamydia,274.0,Arkansas,2004.0,Male,35-39 years,35-39,48.0,90579.0,52.99
490,Chlamydia,274.0,Arkansas,2004.0,Male,40+ years,40+,61.0,586483.0,10.4
491,Chlamydia,274.0,Arkansas,2004.0,Male,Unknown,99,11.0,,
492,Chlamydia,274.0,Arkansas,2005.0,Male,0-14 years,0-14,14.0,284856.0,4.91
493,Chlamydia,274.0,Arkansas,2005.0,Male,15-19 years,15-19,495.0,101202.0,489.12
494,Chlamydia,274.0,Arkansas,2005.0,Male,20-24 years,20-24,659.0,103081.0,639.3
495,Chlamydia,274.0,Arkansas,2005.0,Male,25-29 years,25-29,304.0,94429.0,321.94
496,Chlamydia,274.0,Arkansas,2005.0,Male,30-34 years,30-34,90.0,90621.0,99.31
497,Chlamydia,274.0,Arkansas,2005.0,Male,35-39 years,35-39,61.0,90717.0,67.24
498,Chlamydia,274.0,Arkansas,2005.0,Male,40+ years,40+,55.0,598057.0,9.2
499,Chlamydia,274.0,Arkansas,2005.0,Male,Unknown,99,6.0,,
500,Chlamydia,274.0,Arkansas,2006.0,Male,0-14 years,0-14,13.0,290974.0,4.47
501,Chlamydia,274.0,Arkansas,2006.0,Male,15-19 years,15-19,520.0,101082.0,514.43
502,Chlamydia,274.0,Arkansas,2006.0,Male,20-24 years,20-24,655.0,98977.0,661.77
503,Chlamydia,274.0,Arkansas,2006.0,Male,25-29 years,25-29,259.0,101868.0,254.25
504,Chlamydia,274.0,Arkansas,2006.0,Male,30-34 years,30-34,103.0,88713.0,116.11
505,Chlamydia,274.0,Arkansas,2006.0,Male,35-39 years,35-39,50.0,91410.0,54.7
506,Chlamydia,274.0,Arkansas,2006.0,Male,40+ years,40+,45.0,604687.0,7.44
507,Chlamydia,274.0,Arkansas,2006.0,Male,Unknown,99,10.0,,
508,Chlamydia,274.0,Arkansas,2007.0,Male,0-14 years,0-14,15.0,296212.0,5.06
509,Chlamydia,274.0,Arkansas,2007.0,Male,15-19 years,15-19,583.0,101445.0,574.7
510,Chlamydia,274.0,Arkansas,2007.0,Male,20-24 years,20-24,832.0,96323.0,863.76
511,Chlamydia,274.0,Arkansas,2007.0,Male,25-29 years,25-29,346.0,101819.0,339.82
512,Chlamydia,274.0,Arkansas,2007.0,Male,30-34 years,30-34,142.0,89367.0,158.9
513,Chlamydia,274.0,Arkansas,2007.0,Male,35-39 years,35-39,60.0,92109.0,65.14
514,Chlamydia,274.0,Arkansas,2007.0,Male,40+ years,40+,74.0,611924.0,12.09
515,Chlamydia,274.0,Arkansas,2007.0,Male,Unknown,99,8.0,,
516,Chlamydia,274.0,Arkansas,2008.0,Male,0-14 years,0-14,17.0,297754.0,5.71
517,Chlamydia,274.0,Arkansas,2008.0,Male,15-19 years,15-19,936.0,101179.0,925.09
518,Chlamydia,274.0,Arkansas,2008.0,Male,20-24 years,20-24,1390.0,95458.0,1456.14
519,Chlamydia,274.0,Arkansas,2008.0,Male,25-29 years,25-29,653.0,101970.0,640.38
520,Chlamydia,274.0,Arkansas,2008.0,Male,30-34 years,30-34,260.0,90333.0,287.82
521,Chlamydia,274.0,Arkansas,2008.0,Male,35-39 years,35-39,114.0,92312.0,123.49
522,Chlamydia,274.0,Arkansas,2008.0,Male,40+ years,40+,114.0,619629.0,18.4
523,Chlamydia,274.0,Arkansas,2008.0,Male,Unknown,99,7.0,,
524,Chlamydia,274.0,Arkansas,2009.0,Male,0-14 years,0-14,14.0,302268.0,4.63
525,Chlamydia,274.0,Arkansas,2009.0,Male,15-19 years,15-19,1040.0,102166.0,1017.95
526,Chlamydia,274.0,Arkansas,2009.0,Male,20-24 years,20-24,1471.0,97847.0,1503.37
527,Chlamydia,274.0,Arkansas,2009.0,Male,25-29 years,25-29,646.0,102880.0,627.92
528,Chlamydia,274.0,Arkansas,2009.0,Male,30-34 years,30-34,254.0,93406.0,271.93
529,Chlamydia,274.0,Arkansas,2009.0,Male,35-39 years,35-39,117.0,91511.0,127.85
530,Chlamydia,274.0,Arkansas,2009.0,Male,40+ years,40+,116.0,625422.0,18.55
531,Chlamydia,274.0,Arkansas,2009.0,Male,Unknown,99,6.0,,
532,Chlamydia,274.0,Arkansas,2010.0,Male,0-14 years,0-14,18.0,302717.0,5.95
533,Chlamydia,274.0,Arkansas,2010.0,Male,15-19 years,15-19,1055.0,104178.0,1012.69
534,Chlamydia,274.0,Arkansas,2010.0,Male,20-24 years,20-24,1746.0,100801.0,1732.13
535,Chlamydia,274.0,Arkansas,2010.0,Male,25-29 years,25-29,720.0,96155.0,748.79
536,Chlamydia,274.0,Arkansas,2010.0,Male,30-34 years,30-34,314.0,92277.0,340.28
537,Chlamydia,274.0,Arkansas,2010.0,Male,35-39 years,35-39,137.0,91484.0,149.75
538,Chlamydia,274.0,Arkansas,2010.0,Male,40+ years,40+,121.0,644025.0,18.79
539,Chlamydia,274.0,Arkansas,2010.0,Male,Unknown,99,1.0,,
540,Chlamydia,274.0,Arkansas,2011.0,Male,0-14 years,0-14,14.0,303213.0,4.62
541,Chlamydia,274.0,Arkansas,2011.0,Male,15-19 years,15-19,1100.0,100864.0,1090.58
542,Chlamydia,274.0,Arkansas,2011.0,Male,20-24 years,20-24,1645.0,104010.0,1581.58
543,Chlamydia,274.0,Arkansas,2011.0,Male,25-29 years,25-29,772.0,96715.0,798.22
544,Chlamydia,274.0,Arkansas,2011.0,Male,30-34 years,30-34,343.0,94869.0,361.55
545,Chlamydia,274.0,Arkansas,2011.0,Male,35-39 years,35-39,119.0,89262.0,133.31
546,Chlamydia,274.0,Arkansas,2011.0,Male,40+ years,40+,128.0,653846.0,19.58
547,Chlamydia,274.0,Arkansas,2011.0,Male,Unknown,99,4.0,,
548,Chlamydia,274.0,Arkansas,2012.0,Male,0-14 years,0-14,26.0,303619.0,8.56
549,Chlamydia,274.0,Arkansas,2012.0,Male,15-19 years,15-19,1057.0,99959.0,1057.43
550,Chlamydia,274.0,Arkansas,2012.0,Male,20-24 years,20-24,1852.0,105588.0,1753.99
551,Chlamydia,274.0,Arkansas,2012.0,Male,25-29 years,25-29,765.0,96993.0,788.72
552,Chlamydia,274.0,Arkansas,2012.0,Male,30-34 years,30-34,362.0,95895.0,377.5
553,Chlamydia,274.0,Arkansas,2012.0,Male,35-39 years,35-39,149.0,88746.0,167.9
554,Chlamydia,274.0,Arkansas,2012.0,Male,40+ years,40+,143.0,657690.0,21.74
555,Chlamydia,274.0,Arkansas,2012.0,Male,Unknown,99,6.0,,
556,Chlamydia,274.0,Arkansas,2013.0,Male,0-14 years,0-14,7.0,302282.0,2.32
557,Chlamydia,274.0,Arkansas,2013.0,Male,15-19 years,15-19,966.0,100073.0,965.29
558,Chlamydia,274.0,Arkansas,2013.0,Male,20-24 years,20-24,1682.0,107189.0,1569.19
559,Chlamydia,274.0,Arkansas,2013.0,Male,25-29 years,25-29,808.0,96140.0,840.44
560,Chlamydia,274.0,Arkansas,2013.0,Male,30-34 years,30-34,348.0,96986.0,358.81
561,Chlamydia,274.0,Arkansas,2013.0,Male,35-39 years,35-39,146.0,88929.0,164.18
562,Chlamydia,274.0,Arkansas,2013.0,Male,40+ years,40+,144.0,661992.0,21.75
563,Chlamydia,274.0,Arkansas,2013.0,Male,Unknown,99,3.0,,
564,Chlamydia,274.0,Arkansas,2014.0,Male,0-14 years,0-14,20.0,302282.0,6.62
565,Chlamydia,274.0,Arkansas,2014.0,Male,15-19 years,15-19,922.0,100073.0,921.33
566,Chlamydia,274.0,Arkansas,2014.0,Male,20-24 years,20-24,1572.0,107189.0,1466.57
567,Chlamydia,274.0,Arkansas,2014.0,Male,25-29 years,25-29,772.0,96140.0,803.0
