index,Disease,Disease Code,State,Year,Gender,Age,Age Code,STD Cases,Population,Rate per 100K
14284,Gonorrhea,280.0,West Virginia,2005.0,Male,15-19 years,15-19,44.0,59837.0,73.53
14285,Gonorrhea,280.0,West Virginia,2005.0,Male,20-24 years,20-24,111.0,62098.0,178.75
14286,Gonorrhea,280.0,West Virginia,2005.0,Male,25-29 years,25-29,67.0,59800.0,112.04
14287,Gonorrhea,280.0,West Virginia,2005.0,Male,30-34 years,30-34,47.0,55706.0,84.37
14288,Gonorrhea,280.0,West Virginia,2005.0,Male,35-39 years,35-39,29.0,58158.0,49.86
14289,Gonorrhea,280.0,West Virginia,2005.0,Male,40+ years,40+,43.0,433948.0,9.91
14290,Gonorrhea,280.0,West Virginia,2005.0,Male,Unknown,99,1.0,,
14291,Gonorrhea,280.0,West Virginia,2006.0,Male,0-14 years,0-14,2.0,162917.0,1.23
14292,Gonorrhea,280.0,West Virginia,2006.0,Male,15-19 years,15-19,59.0,60868.0,96.93
14293,Gonorrhea,280.0,West Virginia,2006.0,Male,20-24 years,20-24,133.0,60110.0,221.26
14294,Gonorrhea,280.0,West Virginia,2006.0,Male,25-29 years,25-29,97.0,62304.0,155.69
14295,Gonorrhea,280.0,West Virginia,2006.0,Male,30-34 years,30-34,63.0,55594.0,113.32
14296,Gonorrhea,280.0,West Virginia,2006.0,Male,35-39 years,35-39,40.0,58825.0,68.0
14297,Gonorrhea,280.0,West Virginia,2006.0,Male,40+ years,40+,71.0,429970.0,16.51
14298,Gonorrhea,280.0,West Virginia,2007.0,Male,15-19 years,15-19,69.0,60261.0,114.5
14299,Gonorrhea,280.0,West Virginia,2007.0,Male,20-24 years,20-24,123.0,57720.0,213.1
14300,Gonorrhea,280.0,West Virginia,2007.0,Male,25-29 years,25-29,91.0,60677.0,149.97
14301,Gonorrhea,280.0,West Virginia,2007.0,Male,30-34 years,30-34,54.0,56158.0,96.16
14302,Gonorrhea,280.0,West Virginia,2007.0,Male,35-39 years,35-39,32.0,59011.0,54.23
14303,Gonorrhea,280.0,West Virginia,2007.0,Male,40+ years,40+,55.0,431234.0,12.75
14304,Gonorrhea,280.0,West Virginia,2007.0,Male,Unknown,99,2.0,,
14305,Gonorrhea,280.0,West Virginia,2008.0,Male,0-14 years,0-14,1.0,162162.0,0.62
14306,Gonorrhea,280.0,West Virginia,2008.0,Male,15-19 years,15-19,59.0,59999.0,98.33
14307,Gonorrhea,280.0,West Virginia,2008.0,Male,20-24 years,20-24,110.0,56699.0,194.01
14308,Gonorrhea,280.0,West Virginia,2008.0,Male,25-29 years,25-29,74.0,59689.0,123.98
14309,Gonorrhea,280.0,West Virginia,2008.0,Male,30-34 years,30-34,22.0,56588.0,38.88
14310,Gonorrhea,280.0,West Virginia,2008.0,Male,35-39 years,35-39,24.0,59104.0,40.61
14311,Gonorrhea,280.0,West Virginia,2008.0,Male,40+ years,40+,31.0,434455.0,7.14
14312,Gonorrhea,280.0,West Virginia,2009.0,Male,15-19 years,15-19,38.0,60880.0,62.42
14313,Gonorrhea,280.0,West Virginia,2009.0,Male,20-24 years,20-24,65.0,61494.0,105.7
14314,Gonorrhea,280.0,West Virginia,2009.0,Male,25-29 years,25-29,45.0,57979.0,77.61
14315,Gonorrhea,280.0,West Virginia,2009.0,Male,30-34 years,30-34,23.0,55696.0,41.3
14316,Gonorrhea,280.0,West Virginia,2009.0,Male,35-39 years,35-39,9.0,57757.0,15.58
14317,Gonorrhea,280.0,West Virginia,2009.0,Male,40+ years,40+,14.0,435548.0,3.21
14318,Gonorrhea,280.0,West Virginia,2010.0,Male,15-19 years,15-19,40.0,61859.0,64.66
14319,Gonorrhea,280.0,West Virginia,2010.0,Male,20-24 years,20-24,91.0,59925.0,151.86
14320,Gonorrhea,280.0,West Virginia,2010.0,Male,25-29 years,25-29,53.0,55073.0,96.24
14321,Gonorrhea,280.0,West Virginia,2010.0,Male,30-34 years,30-34,31.0,56821.0,54.56
14322,Gonorrhea,280.0,West Virginia,2010.0,Male,35-39 years,35-39,11.0,59112.0,18.61
14323,Gonorrhea,280.0,West Virginia,2010.0,Male,40+ years,40+,27.0,457523.0,5.9
14324,Gonorrhea,280.0,West Virginia,2011.0,Male,15-19 years,15-19,36.0,60540.0,59.46
14325,Gonorrhea,280.0,West Virginia,2011.0,Male,20-24 years,20-24,129.0,61957.0,208.21
14326,Gonorrhea,280.0,West Virginia,2011.0,Male,25-29 years,25-29,51.0,54324.0,93.88
14327,Gonorrhea,280.0,West Virginia,2011.0,Male,30-34 years,30-34,53.0,57503.0,92.17
14328,Gonorrhea,280.0,West Virginia,2011.0,Male,35-39 years,35-39,25.0,57074.0,43.8
14329,Gonorrhea,280.0,West Virginia,2011.0,Male,40+ years,40+,34.0,461397.0,7.37
14330,Gonorrhea,280.0,West Virginia,2011.0,Male,Unknown,99,1.0,,
14331,Gonorrhea,280.0,West Virginia,2012.0,Male,0-14 years,0-14,1.0,162515.0,0.62
14332,Gonorrhea,280.0,West Virginia,2012.0,Male,15-19 years,15-19,45.0,58593.0,76.8
14333,Gonorrhea,280.0,West Virginia,2012.0,Male,20-24 years,20-24,151.0,63029.0,239.57
14334,Gonorrhea,280.0,West Virginia,2012.0,Male,25-29 years,25-29,72.0,54391.0,132.38
14335,Gonorrhea,280.0,West Virginia,2012.0,Male,30-34 years,30-34,44.0,57342.0,76.73
14336,Gonorrhea,280.0,West Virginia,2012.0,Male,35-39 years,35-39,26.0,56181.0,46.28
14337,Gonorrhea,280.0,West Virginia,2012.0,Male,40+ years,40+,54.0,463354.0,11.65
14338,Gonorrhea,280.0,West Virginia,2013.0,Male,0-14 years,0-14,1.0,161553.0,0.62
14339,Gonorrhea,280.0,West Virginia,2013.0,Male,15-19 years,15-19,54.0,57955.0,93.18
14340,Gonorrhea,280.0,West Virginia,2013.0,Male,20-24 years,20-24,169.0,63670.0,265.43
14341,Gonorrhea,280.0,West Virginia,2013.0,Male,25-29 years,25-29,106.0,54527.0,194.4
14342,Gonorrhea,280.0,West Virginia,2013.0,Male,30-34 years,30-34,70.0,57149.0,122.49
14343,Gonorrhea,280.0,West Virginia,2013.0,Male,35-39 years,35-39,42.0,55877.0,75.17
14344,Gonorrhea,280.0,West Virginia,2013.0,Male,40+ years,40+,82.0,464845.0,17.64
14345,Gonorrhea,280.0,West Virginia,2014.0,Male,0-14 years,0-14,2.0,161553.0,1.24
14346,Gonorrhea,280.0,West Virginia,2014.0,Male,15-19 years,15-19,38.0,57955.0,65.57
14347,Gonorrhea,280.0,West Virginia,2014.0,Male,20-24 years,20-24,127.0,63670.0,199.47
14348,Gonorrhea,280.0,West Virginia,2014.0,Male,25-29 years,25-29,81.0,54527.0,148.55
14349,Gonorrhea,280.0,West Virginia,2014.0,Male,30-34 years,30-34,54.0,57149.0,94.49
14350,Gonorrhea,280.0,West Virginia,2014.0,Male,35-39 years,35-39,21.0,55877.0,37.58
14351,Gonorrhea,280.0,West Virginia,2014.0,Male,40+ years,40+,57.0,464845.0,12.26
14352,Gonorrhea,280.0,Wisconsin,1996.0,Male,0-14 years,0-14,26.0,571806.0,4.55
14353,Gonorrhea,280.0,Wisconsin,1996.0,Male,15-19 years,15-19,565.0,198820.0,284.18
14354,Gonorrhea,280.0,Wisconsin,1996.0,Male,20-24 years,20-24,628.0,170800.0,367.68
14355,Gonorrhea,280.0,Wisconsin,1996.0,Male,25-29 years,25-29,367.0,183535.0,199.96
14356,Gonorrhea,280.0,Wisconsin,1996.0,Male,30-34 years,30-34,241.0,203914.0,118.19
14357,Gonorrhea,280.0,Wisconsin,1996.0,Male,35-39 years,35-39,195.0,225968.0,86.3
14358,Gonorrhea,280.0,Wisconsin,1996.0,Male,40+ years,40+,221.0,1018584.0,21.7
14359,Gonorrhea,280.0,Wisconsin,1996.0,Male,Unknown,99,17.0,,
14360,Gonorrhea,280.0,Wisconsin,1997.0,Male,0-14 years,0-14,20.0,572044.0,3.5
14361,Gonorrhea,280.0,Wisconsin,1997.0,Male,15-19 years,15-19,414.0,203797.0,203.14
14362,Gonorrhea,280.0,Wisconsin,1997.0,Male,20-24 years,20-24,546.0,171788.0,317.83
14363,Gonorrhea,280.0,Wisconsin,1997.0,Male,25-29 years,25-29,349.0,180632.0,193.21
14364,Gonorrhea,280.0,Wisconsin,1997.0,Male,30-34 years,30-34,246.0,197729.0,124.41
14365,Gonorrhea,280.0,Wisconsin,1997.0,Male,35-39 years,35-39,190.0,225701.0,84.18
14366,Gonorrhea,280.0,Wisconsin,1997.0,Male,40+ years,40+,262.0,1041563.0,25.15
14367,Gonorrhea,280.0,Wisconsin,1997.0,Male,Unknown,99,5.0,,
14368,Gonorrhea,280.0,Wisconsin,1998.0,Male,0-14 years,0-14,41.0,573099.0,7.15
14369,Gonorrhea,280.0,Wisconsin,1998.0,Male,15-19 years,15-19,606.0,207574.0,291.94
14370,Gonorrhea,280.0,Wisconsin,1998.0,Male,20-24 years,20-24,679.0,174778.0,388.49
14371,Gonorrhea,280.0,Wisconsin,1998.0,Male,25-29 years,25-29,417.0,176236.0,236.62
14372,Gonorrhea,280.0,Wisconsin,1998.0,Male,30-34 years,30-34,288.0,192431.0,149.66
14373,Gonorrhea,280.0,Wisconsin,1998.0,Male,35-39 years,35-39,257.0,223362.0,115.06
14374,Gonorrhea,280.0,Wisconsin,1998.0,Male,40+ years,40+,333.0,1062921.0,31.33
14375,Gonorrhea,280.0,Wisconsin,1998.0,Male,Unknown,99,1.0,,
14376,Gonorrhea,280.0,Wisconsin,1999.0,Male,0-14 years,0-14,29.0,575462.0,5.04
14377,Gonorrhea,280.0,Wisconsin,1999.0,Male,15-19 years,15-19,644.0,208764.0,308.48
14378,Gonorrhea,280.0,Wisconsin,1999.0,Male,20-24 years,20-24,741.0,178876.0,414.25
14379,Gonorrhea,280.0,Wisconsin,1999.0,Male,25-29 years,25-29,446.0,172128.0,259.11
14380,Gonorrhea,280.0,Wisconsin,1999.0,Male,30-34 years,30-34,298.0,189086.0,157.6
14381,Gonorrhea,280.0,Wisconsin,1999.0,Male,35-39 years,35-39,267.0,220730.0,120.96
14382,Gonorrhea,280.0,Wisconsin,1999.0,Male,40+ years,40+,393.0,1086095.0,36.18
14383,Gonorrhea,280.0,Wisconsin,1999.0,Male,Unknown,99,9.0,,
14384,Gonorrhea,280.0,Wisconsin,2000.0,Male,0-14 years,0-14,27.0,572602.0,4.72
14385,Gonorrhea,280.0,Wisconsin,2000.0,Male,15-19 years,15-19,680.0,208585.0,326.01
14386,Gonorrhea,280.0,Wisconsin,2000.0,Male,20-24 years,20-24,786.0,185246.0,424.3
14387,Gonorrhea,280.0,Wisconsin,2000.0,Male,25-29 years,25-29,468.0,169059.0,276.83
14388,Gonorrhea,280.0,Wisconsin,2000.0,Male,30-34 years,30-34,292.0,188598.0,154.83
14389,Gonorrhea,280.0,Wisconsin,2000.0,Male,35-39 years,35-39,237.0,216750.0,109.34
14390,Gonorrhea,280.0,Wisconsin,2000.0,Male,40+ years,40+,327.0,1113932.0,29.36
14391,Gonorrhea,280.0,Wisconsin,2001.0,Male,0-14 years,0-14,24.0,567311.0,4.23
14392,Gonorrhea,280.0,Wisconsin,2001.0,Male,15-19 years,15-19,543.0,208367.0,260.6
14393,Gonorrhea,280.0,Wisconsin,2001.0,Male,20-24 years,20-24,640.0,193285.0,331.12
14394,Gonorrhea,280.0,Wisconsin,2001.0,Male,25-29 years,25-29,400.0,166520.0,240.21
14395,Gonorrhea,280.0,Wisconsin,2001.0,Male,30-34 years,30-34,261.0,186747.0,139.76
14396,Gonorrhea,280.0,Wisconsin,2001.0,Male,35-39 years,35-39,164.0,211932.0,77.38
14397,Gonorrhea,280.0,Wisconsin,2001.0,Male,40+ years,40+,290.0,1137424.0,25.5
14398,Gonorrhea,280.0,Wisconsin,2002.0,Male,0-14 years,0-14,18.0,559678.0,3.22
14399,Gonorrhea,280.0,Wisconsin,2002.0,Male,15-19 years,15-19,633.0,208790.0,303.18
14400,Gonorrhea,280.0,Wisconsin,2002.0,Male,20-24 years,20-24,759.0,200468.0,378.61
14401,Gonorrhea,280.0,Wisconsin,2002.0,Male,25-29 years,25-29,424.0,167916.0,252.51
14402,Gonorrhea,280.0,Wisconsin,2002.0,Male,30-34 years,30-34,290.0,185169.0,156.61
14403,Gonorrhea,280.0,Wisconsin,2002.0,Male,35-39 years,35-39,176.0,206928.0,85.05
14404,Gonorrhea,280.0,Wisconsin,2002.0,Male,40+ years,40+,312.0,1160808.0,26.88
14405,Gonorrhea,280.0,Wisconsin,2003.0,Male,0-14 years,0-14,8.0,557908.0,1.43
14406,Gonorrhea,280.0,Wisconsin,2003.0,Male,15-19 years,15-19,606.0,208566.0,290.56
14407,Gonorrhea,280.0,Wisconsin,2003.0,Male,20-24 years,20-24,712.0,205338.0,346.75
14408,Gonorrhea,280.0,Wisconsin,2003.0,Male,25-29 years,25-29,375.0,171856.0,218.21
14409,Gonorrhea,280.0,Wisconsin,2003.0,Male,30-34 years,30-34,210.0,179179.0,117.2
14410,Gonorrhea,280.0,Wisconsin,2003.0,Male,35-39 years,35-39,173.0,199974.0,86.51
14411,Gonorrhea,280.0,Wisconsin,2003.0,Male,40+ years,40+,257.0,1184743.0,21.69
14412,Gonorrhea,280.0,Wisconsin,2004.0,Male,0-14 years,0-14,17.0,546745.0,3.11
14413,Gonorrhea,280.0,Wisconsin,2004.0,Male,15-19 years,15-19,529.0,208337.0,253.92
14414,Gonorrhea,280.0,Wisconsin,2004.0,Male,20-24 years,20-24,630.0,208352.0,302.37
14415,Gonorrhea,280.0,Wisconsin,2004.0,Male,25-29 years,25-29,341.0,179571.0,189.9
14416,Gonorrhea,280.0,Wisconsin,2004.0,Male,30-34 years,30-34,186.0,176463.0,105.41
14417,Gonorrhea,280.0,Wisconsin,2004.0,Male,35-39 years,35-39,142.0,195983.0,72.46
14418,Gonorrhea,280.0,Wisconsin,2004.0,Male,40+ years,40+,242.0,1211541.0,19.97
14419,Gonorrhea,280.0,Wisconsin,2005.0,Male,0-14 years,0-14,19.0,540093.0,3.52
14420,Gonorrhea,280.0,Wisconsin,2005.0,Male,15-19 years,15-19,628.0,207690.0,302.37
14421,Gonorrhea,280.0,Wisconsin,2005.0,Male,20-24 years,20-24,708.0,208214.0,340.04
14422,Gonorrhea,280.0,Wisconsin,2005.0,Male,25-29 years,25-29,397.0,186973.0,212.33
14423,Gonorrhea,280.0,Wisconsin,2005.0,Male,30-34 years,30-34,244.0,172526.0,141.43
14424,Gonorrhea,280.0,Wisconsin,2005.0,Male,35-39 years,35-39,154.0,193440.0,79.61
14425,Gonorrhea,280.0,Wisconsin,2005.0,Male,40+ years,40+,281.0,1232919.0,22.79
14426,Gonorrhea,280.0,Wisconsin,2006.0,Male,0-14 years,0-14,23.0,546537.0,4.21
14427,Gonorrhea,280.0,Wisconsin,2006.0,Male,15-19 years,15-19,678.0,206351.0,328.57
14428,Gonorrhea,280.0,Wisconsin,2006.0,Male,20-24 years,20-24,830.0,207310.0,400.37
14429,Gonorrhea,280.0,Wisconsin,2006.0,Male,25-29 years,25-29,501.0,191945.0,261.01
14430,Gonorrhea,280.0,Wisconsin,2006.0,Male,30-34 years,30-34,271.0,171635.0,157.89
14431,Gonorrhea,280.0,Wisconsin,2006.0,Male,35-39 years,35-39,201.0,191910.0,104.74
14432,Gonorrhea,280.0,Wisconsin,2006.0,Male,40+ years,40+,365.0,1245254.0,29.31
14433,Gonorrhea,280.0,Wisconsin,2006.0,Male,Unknown,99,1.0,,
14434,Gonorrhea,280.0,Wisconsin,2007.0,Male,0-14 years,0-14,13.0,551229.0,2.36
14435,Gonorrhea,280.0,Wisconsin,2007.0,Male,15-19 years,15-19,704.0,205671.0,342.29
14436,Gonorrhea,280.0,Wisconsin,2007.0,Male,20-24 years,20-24,749.0,200807.0,373.0
14437,Gonorrhea,280.0,Wisconsin,2007.0,Male,25-29 years,25-29,490.0,195852.0,250.19
14438,Gonorrhea,280.0,Wisconsin,2007.0,Male,30-34 years,30-34,253.0,171659.0,147.38
14439,Gonorrhea,280.0,Wisconsin,2007.0,Male,35-39 years,35-39,189.0,189530.0,99.72
14440,Gonorrhea,280.0,Wisconsin,2007.0,Male,40+ years,40+,275.0,1269422.0,21.66
14441,Gonorrhea,280.0,Wisconsin,2008.0,Male,0-14 years,0-14,16.0,550302.0,2.91
14442,Gonorrhea,280.0,Wisconsin,2008.0,Male,15-19 years,15-19,604.0,204682.0,295.09
14443,Gonorrhea,280.0,Wisconsin,2008.0,Male,20-24 years,20-24,729.0,199896.0,364.69
14444,Gonorrhea,280.0,Wisconsin,2008.0,Male,25-29 years,25-29,437.0,197716.0,221.02
14445,Gonorrhea,280.0,Wisconsin,2008.0,Male,30-34 years,30-34,230.0,173972.0,132.21
14446,Gonorrhea,280.0,Wisconsin,2008.0,Male,35-39 years,35-39,133.0,185525.0,71.69
14447,Gonorrhea,280.0,Wisconsin,2008.0,Male,40+ years,40+,176.0,1285556.0,13.69
14448,Gonorrhea,280.0,Wisconsin,2008.0,Male,Unknown,99,7.0,,
14449,Gonorrhea,280.0,Wisconsin,2009.0,Male,0-14 years,0-14,13.0,550600.0,2.36
14450,Gonorrhea,280.0,Wisconsin,2009.0,Male,15-19 years,15-19,483.0,206999.0,233.33
14451,Gonorrhea,280.0,Wisconsin,2009.0,Male,20-24 years,20-24,707.0,212199.0,333.18
14452,Gonorrhea,280.0,Wisconsin,2009.0,Male,25-29 years,25-29,376.0,192646.0,195.18
14453,Gonorrhea,280.0,Wisconsin,2009.0,Male,30-34 years,30-34,188.0,171888.0,109.37
14454,Gonorrhea,280.0,Wisconsin,2009.0,Male,35-39 years,35-39,107.0,179258.0,59.69
14455,Gonorrhea,280.0,Wisconsin,2009.0,Male,40+ years,40+,182.0,1295476.0,14.05
14456,Gonorrhea,280.0,Wisconsin,2009.0,Male,Unknown,99,5.0,,
14457,Gonorrhea,280.0,Wisconsin,2010.0,Male,0-14 years,0-14,10.0,563909.0,1.77
14458,Gonorrhea,280.0,Wisconsin,2010.0,Male,15-19 years,15-19,482.0,204803.0,235.35
14459,Gonorrhea,280.0,Wisconsin,2010.0,Male,20-24 years,20-24,679.0,196897.0,344.85
14460,Gonorrhea,280.0,Wisconsin,2010.0,Male,25-29 years,25-29,323.0,189349.0,170.58
14461,Gonorrhea,280.0,Wisconsin,2010.0,Male,30-34 years,30-34,174.0,178120.0,97.69
14462,Gonorrhea,280.0,Wisconsin,2010.0,Male,35-39 years,35-39,94.0,174619.0,53.83
14463,Gonorrhea,280.0,Wisconsin,2010.0,Male,40+ years,40+,160.0,1314703.0,12.17
14464,Gonorrhea,280.0,Wisconsin,2010.0,Male,Unknown,99,4.0,,
14465,Gonorrhea,280.0,Wisconsin,2011.0,Male,0-14 years,0-14,9.0,559776.0,1.61
14466,Gonorrhea,280.0,Wisconsin,2011.0,Male,15-19 years,15-19,469.0,204123.0,229.76
14467,Gonorrhea,280.0,Wisconsin,2011.0,Male,20-24 years,20-24,629.0,198230.0,317.31
14468,Gonorrhea,280.0,Wisconsin,2011.0,Male,25-29 years,25-29,330.0,188531.0,175.04
14469,Gonorrhea,280.0,Wisconsin,2011.0,Male,30-34 years,30-34,148.0,183627.0,80.6
14470,Gonorrhea,280.0,Wisconsin,2011.0,Male,35-39 years,35-39,99.0,168412.0,58.78
14471,Gonorrhea,280.0,Wisconsin,2011.0,Male,40+ years,40+,192.0,1333393.0,14.4
14472,Gonorrhea,280.0,Wisconsin,2011.0,Male,Unknown,99,4.0,,
14473,Gonorrhea,280.0,Wisconsin,2012.0,Male,0-14 years,0-14,13.0,557621.0,2.33
14474,Gonorrhea,280.0,Wisconsin,2012.0,Male,15-19 years,15-19,415.0,199426.0,208.1
14475,Gonorrhea,280.0,Wisconsin,2012.0,Male,20-24 years,20-24,625.0,199232.0,313.7
14476,Gonorrhea,280.0,Wisconsin,2012.0,Male,25-29 years,25-29,412.0,187094.0,220.21
14477,Gonorrhea,280.0,Wisconsin,2012.0,Male,30-34 years,30-34,229.0,186699.0,122.66
14478,Gonorrhea,280.0,Wisconsin,2012.0,Male,35-39 years,35-39,134.0,167724.0,79.89
14479,Gonorrhea,280.0,Wisconsin,2012.0,Male,40+ years,40+,236.0,1345276.0,17.54
14480,Gonorrhea,280.0,Wisconsin,2013.0,Male,0-14 years,0-14,14.0,553701.0,2.53
14481,Gonorrhea,280.0,Wisconsin,2013.0,Male,15-19 years,15-19,361.0,196628.0,183.59
14482,Gonorrhea,280.0,Wisconsin,2013.0,Male,20-24 years,20-24,701.0,203040.0,345.25
14483,Gonorrhea,280.0,Wisconsin,2013.0,Male,25-29 years,25-29,447.0,183790.0,243.21
14484,Gonorrhea,280.0,Wisconsin,2013.0,Male,30-34 years,30-34,239.0,188753.0,126.62
14485,Gonorrhea,280.0,Wisconsin,2013.0,Male,35-39 years,35-39,128.0,170384.0,75.12
14486,Gonorrhea,280.0,Wisconsin,2013.0,Male,40+ years,40+,250.0,1355864.0,18.44
14487,Gonorrhea,280.0,Wisconsin,2014.0,Male,0-14 years,0-14,6.0,553701.0,1.08
14488,Gonorrhea,280.0,Wisconsin,2014.0,Male,15-19 years,15-19,375.0,196628.0,190.72
14489,Gonorrhea,280.0,Wisconsin,2014.0,Male,20-24 years,20-24,666.0,203040.0,328.01
14490,Gonorrhea,280.0,Wisconsin,2014.0,Male,25-29 years,25-29,433.0,183790.0,235.59
14491,Gonorrhea,280.0,Wisconsin,2014.0,Male,30-34 years,30-34,225.0,188753.0,119.2
14492,Gonorrhea,280.0,Wisconsin,2014.0,Male,35-39 years,35-39,124.0,170384.0,72.78
14493,Gonorrhea,280.0,Wisconsin,2014.0,Male,40+ years,40+,198.0,1355864.0,14.6
14494,Gonorrhea,280.0,Wyoming,1996.0,Male,15-19 years,15-19,3.0,21838.0,13.74
14495,Gonorrhea,280.0,Wyoming,1996.0,Male,20-24 years,20-24,4.0,16960.0,23.58
14496,Gonorrhea,280.0,Wyoming,1996.0,Male,25-29 years,25-29,3.0,14000.0,21.43
14497,Gonorrhea,280.0,Wyoming,1996.0,Male,30-34 years,30-34,2.0,16971.0,11.78
14498,Gonorrhea,280.0,Wyoming,1996.0,Male,35-39 years,35-39,1.0,21612.0,4.63
14499,Gonorrhea,280.0,Wyoming,1996.0,Male,40+ years,40+,1.0,97573.0,1.02
14500,Gonorrhea,280.0,Wyoming,1996.0,Male,Unknown,99,2.0,,
14501,Gonorrhea,280.0,Wyoming,1997.0,Male,15-19 years,15-19,7.0,22138.0,31.62
14502,Gonorrhea,280.0,Wyoming,1997.0,Male,20-24 years,20-24,8.0,17054.0,46.91
14503,Gonorrhea,280.0,Wyoming,1997.0,Male,25-29 years,25-29,2.0,14410.0,13.88
14504,Gonorrhea,280.0,Wyoming,1997.0,Male,30-34 years,30-34,2.0,15956.0,12.53
14505,Gonorrhea,280.0,Wyoming,1997.0,Male,35-39 years,35-39,4.0,20747.0,19.28
14506,Gonorrhea,280.0,Wyoming,1997.0,Male,40+ years,40+,1.0,100215.0,1.0
14507,Gonorrhea,280.0,Wyoming,1998.0,Male,15-19 years,15-19,2.0,22307.0,8.97
14508,Gonorrhea,280.0,Wyoming,1998.0,Male,20-24 years,20-24,5.0,17598.0,28.41
14509,Gonorrhea,280.0,Wyoming,1998.0,Male,25-29 years,25-29,2.0,15082.0,13.26
14510,Gonorrhea,280.0,Wyoming,1998.0,Male,30-34 years,30-34,2.0,15400.0,12.99
14511,Gonorrhea,280.0,Wyoming,1998.0,Male,35-39 years,35-39,1.0,19878.0,5.03
14512,Gonorrhea,280.0,Wyoming,1998.0,Male,40+ years,40+,1.0,102238.0,0.98
14513,Gonorrhea,280.0,Wyoming,1999.0,Male,15-19 years,15-19,6.0,22115.0,27.13
14514,Gonorrhea,280.0,Wyoming,1999.0,Male,20-24 years,20-24,6.0,17331.0,34.62
14515,Gonorrhea,280.0,Wyoming,1999.0,Male,25-29 years,25-29,1.0,15293.0,6.54
14516,Gonorrhea,280.0,Wyoming,1999.0,Male,30-34 years,30-34,2.0,14997.0,13.34
14517,Gonorrhea,280.0,Wyoming,1999.0,Male,40+ years,40+,2.0,104808.0,1.91
14518,Gonorrhea,280.0,Wyoming,2000.0,Male,15-19 years,15-19,3.0,21684.0,13.84
14519,Gonorrhea,280.0,Wyoming,2000.0,Male,20-24 years,20-24,6.0,17895.0,33.53
14520,Gonorrhea,280.0,Wyoming,2000.0,Male,25-29 years,25-29,2.0,15613.0,12.81
14521,Gonorrhea,280.0,Wyoming,2000.0,Male,30-34 years,30-34,3.0,15290.0,19.62
14522,Gonorrhea,280.0,Wyoming,2000.0,Male,35-39 years,35-39,5.0,17882.0,27.96
14523,Gonorrhea,280.0,Wyoming,2000.0,Male,40+ years,40+,3.0,108259.0,2.77
14524,Gonorrhea,280.0,Wyoming,2001.0,Male,15-19 years,15-19,4.0,21455.0,18.64
14525,Gonorrhea,280.0,Wyoming,2001.0,Male,20-24 years,20-24,12.0,18779.0,63.9
14526,Gonorrhea,280.0,Wyoming,2001.0,Male,25-29 years,25-29,8.0,15302.0,52.28
14527,Gonorrhea,280.0,Wyoming,2001.0,Male,30-34 years,30-34,4.0,15284.0,26.17
14528,Gonorrhea,280.0,Wyoming,2001.0,Male,35-39 years,35-39,3.0,16817.0,17.84
14529,Gonorrhea,280.0,Wyoming,2001.0,Male,40+ years,40+,3.0,109692.0,2.73
14530,Gonorrhea,280.0,Wyoming,2002.0,Male,15-19 years,15-19,4.0,21219.0,18.85
14531,Gonorrhea,280.0,Wyoming,2002.0,Male,20-24 years,20-24,8.0,19513.0,41.0
14532,Gonorrhea,280.0,Wyoming,2002.0,Male,25-29 years,25-29,4.0,15319.0,26.11
14533,Gonorrhea,280.0,Wyoming,2002.0,Male,30-34 years,30-34,5.0,15406.0,32.45
14534,Gonorrhea,280.0,Wyoming,2002.0,Male,35-39 years,35-39,2.0,16009.0,12.49
14535,Gonorrhea,280.0,Wyoming,2002.0,Male,40+ years,40+,4.0,112925.0,3.54
14536,Gonorrhea,280.0,Wyoming,2003.0,Male,0-14 years,0-14,1.0,50410.0,1.98
14537,Gonorrhea,280.0,Wyoming,2003.0,Male,15-19 years,15-19,3.0,20651.0,14.53
14538,Gonorrhea,280.0,Wyoming,2003.0,Male,20-24 years,20-24,8.0,20443.0,39.13
14539,Gonorrhea,280.0,Wyoming,2003.0,Male,25-29 years,25-29,1.0,15695.0,6.37
14540,Gonorrhea,280.0,Wyoming,2003.0,Male,30-34 years,30-34,1.0,15408.0,6.49
14541,Gonorrhea,280.0,Wyoming,2003.0,Male,35-39 years,35-39,2.0,15573.0,12.84
14542,Gonorrhea,280.0,Wyoming,2003.0,Male,40+ years,40+,1.0,114162.0,0.88
14543,Gonorrhea,280.0,Wyoming,2003.0,Male,Unknown,99,1.0,,
14544,Gonorrhea,280.0,Wyoming,2004.0,Male,15-19 years,15-19,1.0,20056.0,4.99
14545,Gonorrhea,280.0,Wyoming,2004.0,Male,20-24 years,20-24,7.0,21316.0,32.84
14546,Gonorrhea,280.0,Wyoming,2004.0,Male,25-29 years,25-29,7.0,16327.0,42.87
14547,Gonorrhea,280.0,Wyoming,2004.0,Male,30-34 years,30-34,2.0,15565.0,12.85
14548,Gonorrhea,280.0,Wyoming,2004.0,Male,40+ years,40+,3.0,117566.0,2.55
14549,Gonorrhea,280.0,Wyoming,2005.0,Male,15-19 years,15-19,4.0,19567.0,20.44
14550,Gonorrhea,280.0,Wyoming,2005.0,Male,20-24 years,20-24,11.0,21414.0,51.37
14551,Gonorrhea,280.0,Wyoming,2005.0,Male,25-29 years,25-29,10.0,17039.0,58.69
14552,Gonorrhea,280.0,Wyoming,2005.0,Male,30-34 years,30-34,2.0,15511.0,12.89
